case_id,test_name,test_outcome,entrypoint,input_kind,observation_count,unique_detection_point_count,constraint_count_input,constraint_count_solver,elapsed_ms,status,vertex_count,diameter,circle_radius,max_vertex_distance,coverage_excess,same_diameter_covers,backend_mode,backend
test_consistent_random_observations__086,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.213500000332715,POLYGON,6,32.314230614523254,16.157115307261627,16.157115307261634,7.105427357601002e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__087,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.151699998852564,POLYGON,4,31.775242378748,15.887621189374,20.00510059847413,4.117479409100129,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__088,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.8580000000365544,POLYGON,5,31.775242378748,15.887621189374,15.88762118937401,8.881784197001252e-15,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__089,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.3733999989635777,POLYGON,6,26.69702640099359,13.348513200496795,14.291716547498476,0.9432033470016812,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__090,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.0026999995461665,POLYGON,6,26.69702640099359,13.348513200496795,13.893042689463496,0.5445294889667007,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__091,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.4921000005851965,POLYGON,6,32.37987472002551,16.189937360012756,16.189937360012784,2.842170943040401e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__092,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,3.9620000006834744,POLYGON,5,23.02189947628377,11.510949738141885,12.33058192805251,0.8196321899106245,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__093,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.308600000309525,POLYGON,5,25.155948285436285,12.577974142718142,12.577974142718169,2.6645352591003757e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__094,test_consistent_random_observations,PASS,solve_q1,observations,4,4,8,8,4.051399999298155,POLYGON,5,25.155948285436285,12.577974142718142,12.577974142718169,2.6645352591003757e-14,True,scipy_with_fraction_check,scipy_highs_with_fraction_check
test_consistent_random_observations__095,test_consistent_random_observations,PASS,solve_q1,observations,3,3,6,6,3.548499998942134,POLYGON,3,12.782323619368027,6.3911618096840135,7.829863511063272,1.4387017013792587,False,scipy_with_fraction_check,scipy_highs_with_fraction_check
